sku,product_name,brand,main_cat,price,image_url,url,sub_cat,sub_cat2,target_surface,template_group,template_sub_type,search_text,base_name,variant_skus
Q2M-PPFW500M,GYEON QM PPF Wash PPF Folyo Kaplı Araçlara Özel Yıkama Şampuanı - 500 ml -Demir Tozu Sökücü,GYEON,DIŞ YÜZEY,850,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-PPFW500M_0.jpg,https://mtskimya.com/dis-yuzey/ppf-kaplama-urunleri/ppf-sampuanlari/prd-gyeon-q-m-ppf-wash-ppf-folyo-kapli-araclara-ozel-yikama-sampuani-500-ml-demir-tozu-sokucu,PPF Kaplama Ürünleri,PPF Şampuanları,"Şeffaf PPF, renkli vinil, seramik kaplı boya, kaplamalı/kaplamasız jant",car_shampoo,ppf_shampoo,"Marka: GYEON | Teknik: ph 7 / nötr / sio² içermez kaplama güvenli  | Özellikler: GYEON Q²M PPF Wash PPF Folyo Kaplı Araçlara Özel Yıkama Şampuanı | Yıkarken dekontamine et! Q²M PPF Wash, boyaya dokunmadan PPF folyonuzdaki demir tozlarını çözer, yoğun kar köpüğüyle kir katmanını söküp atar. Tek adımda temizlik + demir giderme + hidrofobi yenileme: folyonuz yeniden pürüzsüz, kaygan ve parlak görünür. | Öne Çıkan Özellikler | > Demir Tozu Çözücü — Kil gerektirmeden ferrous birikimi giderir. | > 3 ü 1 Arada Bakım — Temizler, dekontamine eder, hidrofobiyi canlandırır. | Kullanım: 1. Ön Hazırlık: Aracı soğuk yüzeyde durulayın. 2. | Avantajlar: • 3'ü 1 arada: Temizlik + dekontaminasyon + hidrofobi yenileme • Kil gerektirmeden demir tozu çözme • Folio ömrünü uzatır, parlaklığı geri kazandırır • Ekonomik konsantre - 500 ml ile 16-25 yıkama | Özellikler: pH Seviyesi: 7 (Nötr) | Özellikler: Demir tozu sökücü etkili, folyo gözeneklerini temizler | Seyreltme Oranı: 1:500 | Demir Tozu Çözücü: Evet | PPF Uyumlu: Evet | Hidrofobi Yenileme: Evet | Tüketim (ml/araç): 25 | Yüzey: Şeffaf PPF, renkli vinil, seramik kaplı boya, kaplamalı/kaplamasız jant | Varyantlar: 500 ml, Q2M-PPFW500M",GYEON QM PPF Wash PPF Folyo Kaplı Araçlara Özel Yıkama Şampuanı,Q2M-PPFW500M
Q2M-PPR1000M,GYEON QM PPF Renew PPF Folyo Temizleyici Yenileyici Ve Koruyucu Pasta - 1000 ml,GYEON,DIŞ YÜZEY,3150,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-PPR1000M_0.jpg,https://mtskimya.com/dis-yuzey/ppf-kaplama-urunleri/ppf-koruyucular/prd-gyeon-q-m-ppf-renew-folyo-temizleyici-yenileyici-ve-koruyucu-pasta-1000-ml,PPF Kaplama Ürünleri,PPF Koruyucular,PPF (Boya Koruma Filmi) - self-healing filmler dahil,abrasive_polish,heavy_cut_compound,"GYEON QM PPF Renew PPF Folyo Temizleyici Yenileyici Ve Koruyucu Pasta - 1000 ml | Marka: GYEON | Kategori: DIŞ YÜZEY > PPF Kaplama Ürünleri > PPF Koruyucular | Yüzey: PPF (Boya Koruma Filmi) - self-healing filmler dahil | GYEON Q²M PPF Renew, boya koruma filmini yenilemenin ve korumanın en kolay yoludur | Ürün, hem makine ile hem de el ile uygulamada pürüzsüz, parlak ve su itici bir yüzey bırakırken hare ve oksidasyonu giderir | Silika içeren ve sıfırdan başlayarak kendini tamir eden filmler dahil olmak üzere her türlü PPF’de şekilde çalışması için tasarlanan dünyanın ilk bakım ürünüdür | Yüksek kaliteli, kendi kendini onaran boya koruma filmi bile kirlenir, donuklaşır ve zaman içinde ilk pürüzsüzlüğünü değiştirir | Silisyum içeren, sadece parlaklığı ve kayganlığı geri kazandırmakla kalmaz, UV ve kimyasal dayanımla birlikte büyük bir iticilik sağlar | Özellikler: Alt Tip: heavy_cut_compound | Target Surface: PPF | Koruma Tipi: SiO2 | Fonksiyon: PPF Renovation & Protection | Kullanım: Hazırlık: PPF yüzeyini GYEON Q²M PPF Wash ile temizleyin. | Varyantlar: 120 ml, Q2M-PPR120M, 1000 ml, Q2M-PPR1000M",GYEON QM PPF Renew PPF Folyo Temizleyici Yenileyici Ve Koruyucu Pasta,Q2M-PPR120M|Q2M-PPR1000M
Q2M-PRYA250M,GYEON QM Preserve İç Dış Plastik Trim Yenileyici Ve Koruyucu - 250 ml -Mat Görünüm Plastik Onarıcı,GYEON,İÇ YÜZEY,500,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-PRYA250M_0.jpg,https://mtskimya.com/ic-yuzey/plastik-temizlik-ve-bakim-urunleri/plastik-bakim-urunleri/prd-gyeon-q-m-preserve-plastik-trim-yenileyici-ve-koruyucu-250-ml,Plastik Temizlik ve Bakım Ürünleri,Plastik Bakım Ürünleri,"Torpido, kapı panelleri, motor bölmesi plastikleri, dış trim, çamurluk astarları, kauçuk kapı fitilleri, vinil konsol",interior_cleaner,plastic_restorer,"GYEON QM Preserve İç Dış Plastik Trim Yenileyici Ve Koruyucu - 250 ml -Mat Görünüm Plastik Onarıcı | Marka: GYEON | Kategori: İÇ YÜZEY > Plastik Temizlik ve Bakım Ürünleri > Plastik Bakım Ürünleri | Yüzey: Torpido, kapı panelleri, motor bölmesi plastikleri, dış trim, çamurluk astarları, kauçuk kapı fitilleri, vinil konsol | Mat bitiş | Anti-statik | GYEON Q²M Preserve – İç/Dış Plastik Trim Yenileyici & Koruyucu (250 ml) | Aracınızın plastik parçaları ilk günkü dokusunu kaybetmeye başladığında “yeniden boyatmak mı gerek?” sorusuna gerek kalmaz. Su bazlı koruyucu Q²M Preserve, tek adımda solgun trimlere canlılık kazandırır, yepyeni parçaları ise UV, toz ve statik kire karşı görünmez bir kalkanla sarar. Yağsız formülü sayesinde torpidoda parmak izi bırakmaz, motorda bile yapışkan tortu oluşturmaz. | > Doğal Mat Bitiş — Fabrika çıkışı görünüm; parlak plastik sevmezler için . | Target Surfaces: İç Trim, Torpido, Kapı Panelleri | Bitiriş: Mat/Saten | UV Koruması: Evet | Dayanıklılık: 3 Ay | Kullanım: Yüzey Temizliği: Plastik parçaları tozdan arındırın; gerekiyorsa Q²M VinylCleaner ile yağ sökün. Dozaj & Aplikatör: Q²M MF Applicator üzerine madeni para büyüklüğünde ürün damlatın. | Doğal mat bitiş - fabrika çıkışı görünüm | Anti-statik koruma - tozu iter, temiz kalma süresini uzatır | Su bazlı ve kokusuz - yağlı iz bırakmaz | Varyantlar: 250 ml, Q2M-PRYA250M",GYEON QM Preserve İç Dış Plastik Trim Yenileyici Ve Koruyucu,Q2M-PRYA250M
Q2M-PWE4040C,GYEON QM PolishWipe EVO Lazer Kesim Çift Yönlü Cila Bezi - 40x40 cm,GYEON,AKSESUAR,260,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-PWE4040C_0.jpg,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-polishwipe-evo-lazer-kesim-cift-yonlu-cila-bezi-40x40-cm,Mikrofiber Ürünler,Silme Bezleri,"Boya, krom, parlak nikel, alüminyum, piano-black, plastik trim",microfiber,buffing_cloth,"GYEON QM PolishWipe EVO Lazer Kesim Çift Yönlü Cila Bezi - 40x40 cm | Marka: GYEON | Kategori: Mikrofiber Ürünler - Silme Bezleri | Teknik: Boyut: 40x40 cm | Gramaj (GSM): 310 | Tip: Dual Pile (Kısa/Uzun Tüylü) | Özellikler: Pasta kalıntılarını ve yağları silmek için | Malzeme Karışımı: 80% polyester / 20% polyamid | Kenar Tipi: Lazer Kesim / Kenarsız | Maks Yıkama Sıcaklığı: 30 | Yüzeyler: Boya, krom, parlak nikel, alüminyum, piano-black, plastik trim | Özellikler: Çift yüzlü tasarım - kısa tüy yağ söker, uzun tüy toz toplar • Dikişsiz kenarsız güvenlik - çizik riski sıfır • 310 GSM yüksek emicilik • Q²M Prep ile kombine edildiğinde kaplama tutunmasını artırır | Çift Yüzlü Tasarım – Kısa tüylü yüz, yoğun yağı söker; uzun tüylü yüz, kalan tozu nazikçe toplar. | Dikişsiz Kenarsız Güvenliği – Tamamen lazer kesim; dikiş, etiket ve keskin kenar yok, çizik riski sıfır. | Yüksek Emicilik – 80 % polyester / 20 % polyamid karışım, yağlı cila kalıntılarını bir dokunuşta hapseder. | 40 × 40 cm Pratik Ebat – Tek elle kontrol; hem iç hem dış detaylarda hâkimiyet. | Kullanım: Cila & Pasta Kalıntı Temizliği – Tek bezle hızlı, iz bırakmayan sonuç. | Yüzey Kontrolü / Inspection – Kaplama öncesi yağ ve tozu siler, boya çıplak hâlini gösterir. | İç Detay – Piano-black, plastik trim ve ekranlarda iz bırakmadan toz alma. | Hassas Bölgeler – Kenarsız yapı sayesinde krom, parlak nikel ve alüminyum yüzeylerde güvenli. | Kullanım Talimatı: 1. Cila/pasta işlemi tamamlandıktan sonra kısa tüylü yüzle yağlı kalıntıları alın.. 2. Uzun tüylü yüzle son kontrol yapın; hologram ve iz bırakmadan parlaklığı onaylayın. | Varyantlar: 40x40 cm, Q2M-PWE4040C",GYEON QM PolishWipe EVO Lazer Kesim Çift Yönlü Cila Bezi,Q2M-PWE4040C
Q2M-PYA4000M,GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml,GYEON,DIŞ YÜZEY,3200,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-PYA4000M_0.jpg,https://mtskimya.com/dis-yuzey/yuzey-hazirlik-ve-temizleyiciler/boyali-yuzey-temizleyiciler/prd-gyeon-q-m-prep-seramik-ppf-folyo-kaplama-oncesi-yuzey-hazirlayici-ve-temizleyici-4000-ml,Yüzey Hazırlık ve Temizleyiciler,Boyalı Yüzey Temizleyiciler,"Boya, cam, plastik, jant, metal, PPF - tüm dış/iç paneller",contaminant_solvers,single_layer_coating,"GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml | Marka: GYEON | Kategori: DIŞ YÜZEY > Yüzey Hazırlık ve Temizleyiciler > Boyalı Yüzey Temizleyiciler | Hedef Yüzey: Boya, cam, plastik, jant, metal, PPF - tüm dış/iç paneller | GYEON Q²M Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici - 4000 ml Sadece sık ve sil – yüzey anında kaplamaya hazır! Yüksek IPA (+P) ve özel temizleyici katkılarıyla Q²M Prep, polisaj yağlarını, cila/pasta kalıntılarını ve kiri çözer, anti-statik bir zemin oluşturur Böylece seramik kaplama, PPF folyo veya wax/sealant doğrudan vernikle bağlanır; performans ve dayanıklılık artar Öne Çıkan Özellikler > Derin Yağ Sökücü — Polisaj yağlarını saniyeler içinde çözer, yüzeyi uygulamaya hazır hale getirir > Anti-Statik Yüzey — Toz tutulumunu azaltır, temiz uygulama ortamı sağlar | Uygulama: 1. Yüzey kuru, serin ve gölgede olmalı. 2 | Alt Tip: single_layer_coating | IPA İçeriği: >50% | Antistatik: Evet | Tüketim (ml/araç): 100 | Varyantlar: 500 ml, Q2M-PYA500M, 1000 ml, Q2M-PYA1000M, 4000 ml, Q2M-PYA4000M",GYEON QM Prep Seramik PPF Folyo Kaplama Öncesi Yüzey Hazırlayıcı ve Temizleyici,Q2M-PYA500M|Q2M-PYA1000M|Q2M-PYA4000M
Q2M-QDYA1000M,GYEON QM QuickDetailer Seramik Bazlı Parlatıcı Yüzey Detaylandırıcı - 1000 ml -Leke Giderici Cila,GYEON,DIŞ YÜZEY,900,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-QDYA1000M_0.jpg,https://mtskimya.com/dis-yuzey/boya-koruma-urunleri/wax-ve-sprey-cilalar/prd-gyeon-q-m-quickdetailer-seramik-bazli-parlatici-yuzey-detaylandirici-1000-ml-leke-giderici-cila,Boya Koruma Ürünleri,Wax ve Sprey Cilalar,"Boya, cam, plastik trim, jant - tüm dış yüzeylerde güvenli",paint_protection_quick,quick_detailer,"GYEON QM QuickDetailer Seramik Bazlı Parlatıcı Yüzey Detaylandırıcı - 1000 ml -Leke Giderici Cila | Marka: GYEON | Kategori: DIŞ YÜZEY > Boya Koruma Ürünleri > Wax ve Sprey Cilalar | Yüzey: Boya, cam, plastik trim, jant - tüm dış yüzeylerde güvenli | Dayanıklılık: hafta | GYEON Q²M QuickDetailer – Seramik Bazlı Parlatıcı & Leke Giderici (1000 ml) | Birkaç fıs, bir mikrofiber ve dakikalar içinde showroom parlaklığı: QuickDetailer, boya üzerindeki parmak izi, toz ve su lekelerini silerken cam gibi kaygan bir film bırakır. Hem yeni kaplanmış hem de tamamen korumasız yüzeylerde çalışır; kurutma aşamasında da kullanılabildiği için yıkama rutininizi tek adımda tamamlar. | > Anında Parlaklık — Sprey-sil yöntemiyle “yeni cilalanmış” ışıltı. | > Ultra Kaygan Film — Eldiven ve havlunun yüzeyde yağ gibi kaymasını sağlar. | SiO2 İçerir: Hayır | Fonksiyon: Toz alma, Parlatma | Özellikler: Karnauba bazı, kolay silim, leke bırakmaz | Dayanıklılık (hafta): 2 | Kullanım: Yüzeyi tozdan arındırın, güneşten kaçının. PolishWipe bezine 2-3 fıs sıkın. | Ultra kaygan film - eldiven ve havlu yüzeyde yağ gibi kayar | Kaplama ve wax dostu - mevcut korumayı güçlendirir | Varyantlar: 500 ml, Q2M-QDYA500M, 1000 ml, Q2M-QDYA1000M",GYEON QM QuickDetailer Seramik Bazlı Parlatıcı Yüzey Detaylandırıcı,Q2M-QDYA500M|Q2M-QDYA1000M
Q2M-RW1000M,GYEON QM RestartWash Konsantre Yüzey Yenileyici Şampuan - 1000 ml,GYEON,DIŞ YÜZEY,1250,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-RW1000M_0.jpg,https://mtskimya.com/dis-yuzey/yikama-urunleri/on-yikama-sampuanlari/prd-gyeon-q-m-restartwash-konsantre-yuzey-yenileyici-sampuan-1000-ml,Yıkama Ürünleri,Ön Yıkama Şampuanları,"Seramik kaplama, wax, sealant, araç boyası, jant, lastik",car_shampoo,decon_shampoo,"Marka: GYEON | Özellikler: Q²M RESTART WASH, minimum çabayla yüzeydeki artıkları temizleyerek kaplamanızın özelliklerini yeniden kazandıracak ve ultra kaygan bir zemin sunacaktır. | GYEON Q²M RestartWash çok amaçlı bir üründür: temizler, dekontaminasyon sağlar ve kaplamanızın temel özelliklerini yeniden kazandırır. Q²M Bathe+ ile kıyaslandığında, aracınıza yeni bir hidrofobilik özellik katmaz, sadece mevcut olan hidrofobilik özelliği geri getirir. Yüzeydeki demir ve balata tozlarını çözmeye yardımcı olur. Köpük tabancası gibi aparatlarla veya geleneksel kova şampuanı olarak kullanılabilir. | NASIL KULLANILIR? | 30 ml ürünü kovanıza veya köpük tabancanıza ekleyin. | Bolca yüzeye sürün, 2 dakika bekletin ve ardından durulayın. | Kullanım: 1. Kovanıza veya köpük tabancanıza 20-30 ml ürün ekleyin. 2. | Özellikler: Alt Tip: ph_neutral_shampoo | pH Seviyesi: 6 (Hafif Asidik) | Seyreltme Oranı: 1:500 | Demir Tozu Çözücü: Evet | Kaplama Yenileyici: Evet | Tüketim (ml/araç): 25 | Şişe Başına Yıkama: 40 | Yüzey: Seramik kaplama, wax, sealant, araç boyası, jant, lastik | Varyantlar: 1000 ml, Q2M-RW1000M",GYEON QM RestartWash Konsantre Yüzey Yenileyici Şampuan,Q2M-RW1000M
Q2M-RWYA1000M,GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan - 1000 ml -Konsantre,GYEON,DIŞ YÜZEY,1550,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-RWYA1000M_0.jpg,https://mtskimya.com/dis-yuzey/yikama-urunleri/on-yikama-sampuanlari/prd-gyeon-q-m-restartwash-seramik-kaplama-ppf-yenileyici-asidik-sampuan-1000-ml-konsantre,Yıkama Ürünleri,Ön Yıkama Şampuanları,"Seramik kaplama, grafen kaplama, PPF, vinil film, wax/sealant kaplı boya, jant, lastik, plastik trim",car_shampoo,decon_shampoo,"Marka: GYEON | Teknik: ph 6 formülü, seramik kaplama, ppf ve wax’lı yüzeylerin hidrofobik performansını dakikalar içinde yeniler | Özellikler: GYEON Q²M RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan | Sadece püskürt ve durula—Q²M RestartWash, kaplamanızın üzerine yapışan alkali kalıntıları anında çözer, demir tozlarını serbest bırakır ve ilk günkü kayganlığı geri kazandırır. Asidik pH 6 formülü, seramik kaplama, PPF ve wax’lı yüzeylerin hidrofobik performansını dakikalar içinde yeniler. | Öne Çıkan Özellikler | > Derin Dekontaminasyon — SiO² kaplama, PPF ve wax’ı soymadan demir + alkali kalıntıları eritir. | > pH 6 Asidik Güç — Alkali kalıntıları nötralize eder, kaplamayı canlandırır. | Kullanım: 1. Hazırlık: Aracı gölgede durulayın, yüzeyi soğutun. 2. | Avantajlar: • pH 6 asidik formül alkali kalıntıları nötralize eder • Demir + balata tozunu çözerek derin arındırma • Kaplamayı soymadan performansı geri getirir • Temizlik + dekontaminasyon tek adımda | Özellikler: pH Seviyesi: 6 (Hafif Asidik) | Özellikler: Kireç ve demir tozu çözer, kaplamayı canlandırır | Seyreltme Oranı: 1:500 | Demir Tozu Çözücü: Evet | Alkali Nötrleştirici: Evet | Seramik Kaplama Uyumlu: Evet | Hidrofobi Yenileme: Evet | Tüketim (ml/araç): 25 | Yüzey: Seramik kaplama, grafen kaplama, PPF, vinil film, wax/sealant kaplı boya, jant, lastik, plastik trim | Varyantlar: 500 ml, Q2M-RWYA500M, 1000 ml, Q2M-RWYA1000M",GYEON QM RestartWash Seramik Kaplama PPF Yenileyici Asidik Şampuan,Q2M-RWYA500M|Q2M-RWYA1000M
Q2M-SCOV,GYEON QM Seat Cover Araç Ön Koltuk Koruyucu Kılıf Siyah- 1 Adet,GYEON,MAKİNE-EKİPMAN,360,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SCOV_0.jpg,https://mtskimya.com/makine-ekipman/tasiyicilar-koruyucular/koruyucular/prd-gyeon-q-m-seat-cover-arac-on-koltuk-koruyucu-kilif-siyah-1-adet,Taşıyıcılar-Koruyucular,Koruyucular,Araç ön koltukları,storage_accessories,protective_cover,"Marka: GYEON | Özellikler: GYEON Seat Cover, yüksek miktarda aşınmaya dayanıklı ve su geçirmez olan yüksek dirençli malzemeden yapılmıştır. Temizlik işlemi sırasında kirlenmeyi önlemek için ön koltuklara uyumludur. Paket içerisinde 1 adet koltuk kılıfı bulunmaktadır | Kullanım: 1. Koltuk kılıfını koltuğun üzerine çekin. 2. Elastik bandı koltuğun altına geçirerek sabitleyin. 3. Temizlik işlemi boyunca kılıfı yerinde bırakın. 4. İşlem sonrası çıkararak saklayın.  | Avantajlar: • Aşınmaya dayanıklı ve su geçirmez
• Elastik bant ile kolay sabitleme
• GYEON logolu profesyonel görünüm
• Detailing stüdyoları için ideal | Teknik: Aksesuar Tipi: protective_cover | Malzeme: Kumaş | Duvara Monte Edilir: Hayır | Taşınabilir: Evet | Su Geçirmez: Evet | Aşınmaya Dayanıklı: Evet | Renk: Siyah | Adet: 1 | Kullanım Alanı: Araç ön koltukları | Varyantlar: tek ebat, Q2M-SCOV",GYEON QM Seat Cover Araç Ön Koltuk Koruyucu Kılıf Siyah,Q2M-SCOV
Q2M-SDE7090C,GYEON QM SilkDryer EVO İnovatif Kurulama Havlusu - 70x90 cm,GYEON,AKSESUAR,1100,https://mgpolishing.com/wp-content/uploads/2025/08/Q2M-SDE7090C_1.webp,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-silkdryer-evo-inovatif-kurulama-havlusu-70x90-cm,Mikrofiber Ürünler,Kurulama Havluları,"Boya, cam, PPF, jant, piano-black, trim",microfiber,drying_towel,"GYEON QM SilkDryer EVO İnovatif Kurulama Havlusu - 70x90 cm | Marka: GYEON | Kategori: Mikrofiber Ürünler - Kurulama Havluları | Teknik: Boyut: 70x90 cm | Gramaj (GSM): 530 | Tip: Twist Pile (Bükümlü Lif) | Kenar Tipi: Lazer Kesim / Kenarsız | Özellikler: Kendi ağırlığının 10 katı su emişi | Malzeme Karışımı: 80% polyester / 20% polyamid | Emicilik Kapasitesi: Kendi ağırlığının 10 katı | Maks Yıkama Sıcaklığı: 30 | Yüzeyler: Boya, cam, PPF, jant, piano-black, trim | Özellikler: Kendi ağırlığının 10 katı su emiş gücü • İpeksi kayganlık ile çizik ve hologram riskini ortadan kaldırır • 70×90 cm boyut ile tam aracı dakikalar içinde kurular • Kenarsız güvenlik - ısı kesimli logo ve -kısa kenar mikrofiberleri | Su Emiş Gücü – Yüksek yoğunluklu lifler, havlunun kendi ağırlığının 10 katı suyu tek geçişte hapseder. | İpeksi Kayganlık – Boya, cam ve trim üzerinde sürtünmeyi minimuma indirir; çizik ve hologram riskini ortadan kaldırır. | Geniş Yüzey Kapsamı – 70 × 90 cm ebatı, sedan’dan SUV’a tam aracı dakikalar içinde kurular. | Kenarsız Güvenlik – Isı kesimli logo ve -kısa kenar mikrofiberleri, hassas verniklerde bile tam koruma sağlar. | Kullanım: Tam Araç Kurulama – Binek, SUV, ticari; tek havluyla sonuç. | Hassas Boyalar – Yumuşak vernikli ya da koyu renk araçlarda çiziksiz kurutma. | Kaplamalı Yüzeyler – Seramik, wax veya sealant korumalı araçlarda su lekesini önler. | Cam & Trim – Yan cam, sunroof, plastik ve piano-black alanlarda iz bırakmaz. | Kullanım Talimatı: 1. Aracınızı pH-nötr şampuanla yıkayıp durulayın.. 2. SilkDryer EVO'yu ıslak yüzeye serin; hafif basınçla kaydırın veya pat-dry yapın. | Varyantlar: 50x55 cm, Q2M-SDE5055C, 70x90 cm, Q2M-SDE7090C",GYEON QM SilkDryer EVO İnovatif Kurulama Havlusu,Q2M-SDE5055C|Q2M-SDE7090C
Q2M-SEP1010C,GYEON QM Suede EVO Seramik Uygulamaları İçin Süet Silme Bezi 1010cm - 10 lu Paket,GYEON,AKSESUAR,350,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SEP1010C_0.jpg,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-suede-evo-seramik-uygulamalari-icin-suet-silme-bezi-10-10cm-10-lu-paket,Mikrofiber Ürünler,Silme Bezleri,Seramik kaplama uygulanan yüzeyler,microfiber,suede_cloth,"GYEON QM Suede EVO Seramik Uygulamaları İçin Süet Silme Bezi 1010cm - 10 lu Paket | Marka: GYEON | Kategori: Mikrofiber Ürünler - Silme Bezleri | Teknik: Boyut: 10x10 cm | Gramaj (GSM): 200 | Adet: 10 | Özellikler: Seramik kaplama aplikatörüne sarılarak kullanılır | Maks Yıkama Sıcaklığı: 30 | Yüzeyler: Seramik kaplama uygulanan yüzeyler | Özellikler: 200 GSM yenilenen yoğunluk - daha kaliteli ve dayanıklı • yumuşak yüzey ve lazer kesim kenarlar • 10'lu paket - yeterli stok • Aplikatöre sarılarak kullanım için ideal boyut | Kullanım: Seramik kaplama uygulamalarında, uygulama sırasında ve sonrasında silim için yüksek performanlı ve güvenli son adım mikrofiber bezdir | Q² Wax, CanCoat, QuickView ve View gibi ürünleri uyguladıktan sonra yüzey kalıntıları temizlemek için idealdir | Kullanım Talimatı: 1. Süet bezi seramik kaplama aplikatörüne sarın.. 2. Q² veya seramik kaplama ürününü uygulayın. | Varyantlar: 10x10 cm, Q2M-SEP1010C",GYEON QM Suede EVO Seramik Uygulamaları İçin Süet Silme Bezi,Q2M-SEP1010C
Q2M-SODE6080C,GYEON QM Soft Dryer EVO Lazer Kesim Peluş Kurulama Havlusu - 60x80 cm,GYEON,AKSESUAR,620,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SODE6080C_0.jpg,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-soft-dryer-evo-lazer-kesim-pelus-kurulama-havlusu-60x80-cm,Mikrofiber Ürünler,Kurulama Havluları,"Hassas boya, yumuşak vernik, koyu renk araçlar",microfiber,drying_towel,"GYEON QM Soft Dryer EVO Lazer Kesim Peluş Kurulama Havlusu - 60x80 cm | Marka: GYEON | Kategori: Mikrofiber Ürünler - Kurulama Havluları | Teknik: Boyut: 60x80 cm | Tip: Plush (Peluş) | Kenar Tipi: Lazer Kesim | Özellikler: Ekstra yumuşak, hassas boyalar için | Maks Yıkama Sıcaklığı: 30 | Yüzeyler: Hassas boya, yumuşak vernik, koyu renk araçlar | Özellikler: Tamamen yenilenen iplik yapısı - daha peluş ve yumuşak • Lazer kesim kenarlar - su lekesi ve çizik riski sıfır • Muazzam su emme kapasitesi • yumuşak yapı ile çizik riski minimumda | Kullanım: Lazer Kesim Peluş Kurulama Havlusu, aracınızı kuruturken çiziklerden endişe etmemeniz için son teknoloji ile üretilmiştir | Muazzam miktarda suyu içine çeker | Bezinizin ömrünü uzatmak için doğrudan güneş ışığı altında kurutmayınız | Kullanım Talimatı: 1. İlk kullanımdan önce Q²M TowelWash ile yıkayın.. 2. Kurulama sırasında hafif basınçla yüzeyde kaydırın. | Varyantlar: 60x80 cm, Q2M-SODE6080C",GYEON QM Soft Dryer EVO Lazer Kesim Peluş Kurulama Havlusu,Q2M-SODE6080C
Q2M-SPE,GYEON Q2M Scrubpad Evo Deri ve Plastikler İçin Çift Taraflı Temizlik Aplikatörü,GYEON,AKSESUAR,350,https://mgpolishing.com/wp-content/uploads/2025/08/Q2M-SPE_1.webp,https://mtskimya.com/aksesuar/uygulama-aplikatorleri/prd-gyeon-q2m-scrubpad-evo-deri-ve-plastikler-icin-cift-tarafli-temizlik-aplikatoru,Uygulama Aplikatörleri,,"Deri, plastik, vinil yüzeyler",applicators,scrub_pad,"GYEON Q2M Scrubpad Evo Deri ve Plastikler İçin Çift Taraflı Temizlik Aplikatörü | Marka: GYEON | Kategori: AKSESUAR > Uygulama Aplikatörleri | Hedef Yüzey: Deri, plastik, vinil yüzeyler | Teknik Özellikler: Çift taraflı tasarım - beyaz mikrofiber yüz + siyah sünger yüz, boyut 8x10 cm, sentetik mikrofiber ve özel köpük | Kullanım Alanı: Araç iç mekân deri temizliği, plastik parça temizliği, trim bölgeleri temizliği, derin temizlik işlemleri | Özellikler: Beyaz mikrofiber yüz deri yağ kir ve inatçı lekeleri temizler, siyah sünger yüz toz tüy ve hafif kirleri toplar, çizmez yapı | Avantajlar: Ergonomik kompakt tasarım dar alanlarda kolay hareket, deri ve plastikte güvenli, fırça gibi sert ürünlere alternatif, 100+ kez yıkanabilir | Kullanım: Temizleyici püskürtün, scrubpad ile dairesel hareketlerle ovalayın, kirli köpüğü mikrofiber ile toplayın, gerekirse tekrarlayın | İpucu: Hafif nemli olarak deri yüzeylere uygulandığında maksimum temizlik, siyah sünger yüzü kuru kullanımda toz alma | Teknik Detay: Foam/Microfiber malzeme, EVO versiyon, yeniden kullanılabilir, çift taraflı, derin temizlik gücü, deri/plastik/vinil güvenli | Varyantlar: tek ebat, Q2M-SPE",GYEON Q2M Scrubpad Evo Deri ve Plastikler İçin Çift Taraflı Temizlik Aplikatörü,Q2M-SPE
