target_sku,section_name,category_name,question_en,answer_en,url,article_id
Q2-SLE50M,Q² Syncro EVO,Q² Collection,Can I top it off with additional coating ?,"You may use Q² CanCoat EVO, but only for maintenance purpose after the period of at least 6 months.",https://gyeon.zendesk.com/hc/en-us/articles/360000921718-Can-I-top-it-off-with-additional-coating,360000921718
Q2-MLE100M,Q² Mohs EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000900117-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000900117
Q2-PLE50M,Q² Pure EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000896497-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000896497
Q2-OLE100M,Q² One EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000895097-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000895097
Q2-SLE50M,Q² Syncro EVO,Q² Collection,How to store the product after use? What is the shelf life once opened?,"Store it in a dry, dark, and cool place. Please do not allow it to freeze or be exposed to sunlight. Once opened, it has a ""good-to-use"" shelf life of 2 years.",https://gyeon.zendesk.com/hc/en-us/articles/360000921478-How-to-store-the-product-after-use-What-is-the-shelf-life-once-opened,360000921478
Q2M-PPFSL4000M,Q²M PPF Slip,Q²M Collection,What is it?,Q²M PPF Slip is a concentrated installation fluid for all types of PPF. It assists in lifting the material while reducing the risk of defects.,https://gyeon.zendesk.com/hc/en-us/articles/18583678986140-What-is-it,18583678986140
Q2M-GP250M,Q²M GlassPolish,Q²M Collection,What is it?,Q²M GlassPolish is a glasspolish and pre-coating cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/18582012463004-What-is-it,18582012463004
_BRAND:gyeon:q2m_general,Q²M DeFrost,Q²M Collection,What is it?,Q²M DeFrost is a instant car window de-icer.,https://gyeon.zendesk.com/hc/en-us/articles/18579696651420-What-is-it,18579696651420
Q2M-GPYA1000M,Q²M Glass+,Q²M Collection,What is it?,Q²M Glass+ is a hydrophobic glass cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/18579459272348-What-is-it,18579459272348
_BRAND:gyeon:q2m_general,Q²M Scents,Q²M Collection,What is it?,Q²M Scents is an interior fragrance created from the most recognisable scents of our popular products.,https://gyeon.zendesk.com/hc/en-us/articles/18566390647452-What-is-it,18566390647452
Q2M-EW1000M,Q²M ECOWash,Q²M Collection,What is it?,"Q²M ECOWash is a concentrated waterless and rinseless wash, as well as a slick and glossy drying aid.",https://gyeon.zendesk.com/hc/en-us/articles/18565208160540-What-is-it,18565208160540
Q2M-TOTR1000M,Q²M TotalRemover,Q²M Collection,What is it?,Q²M TotalRemover is a coating and sealant remover. It removes everything from the external surfaces of vehicles without harming them.,https://gyeon.zendesk.com/hc/en-us/articles/18564392265372-What-is-it,18564392265372
Q2M-CDYA1000M,Q²M CeramicDetailer,Q²M Collection,What is it?,Q²M CeramicDetailer is a slick and glossy detailer for ceramic-coated car.,https://gyeon.zendesk.com/hc/en-us/articles/18563903459868-What-is-it,18563903459868
Q2M-FCNA1000M,Q²M FabricCleaner,Q²M Collection,What is it?,Q²M FabricCleaner is effective yet safe textile cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/5743401921553-What-is-it,5743401921553
Q2M-APYA4000M,Q²M APC,Q²M Collection,What is it?,"Q²M APC is a concentrated, dilutable, strong multi-surface cleaner.",https://gyeon.zendesk.com/hc/en-us/articles/5742710573457-What-is-it,5742710573457
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,What is it?,Q²M Iron WheelCleaner REDEFINED is a dedicated wheels cleaner & metal contamination remover.,https://gyeon.zendesk.com/hc/en-us/articles/5741262516497-What-is-it,5741262516497
Q2M-RWYA1000M,Q²M RestartWash,Q²M Collection,What is it?,Q²M RestartWash is an effective decontamination shampoo that can dissolve mild iron deposit from any automotive film & paint without the need to clay.,https://gyeon.zendesk.com/hc/en-us/articles/5740924131857-What-is-it,5740924131857
Q2M-PPFW500M,Q²M PPF Wash,Q²M Collection,What is it?,Q²M PPF Wash is an effective decontamination shampoo that can dissolve mild iron deposit from any automotive film & paint without the need to clay.,https://gyeon.zendesk.com/hc/en-us/articles/360004018177-What-is-it,360004018177
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,What is it?,Q²M PPF Maintain REDEFINED is a silica-based spray sealant designed for PPF and vinyl wraps both glossy or matte.,https://gyeon.zendesk.com/hc/en-us/articles/360003986158-What-is-it,360003986158
Q2M-TWYA500M,Q²M TowelWash,Q²M Collection,What is it ?,Q²M Towelwash is a microfibre detergent.,https://gyeon.zendesk.com/hc/en-us/articles/360000983257-What-is-it,360000983257
Q2M-PRYA250M,Q²M Preserve,Q²M Collection,What is it ?,Q²M Preserve is an interior plastic conditioner/restorer.,https://gyeon.zendesk.com/hc/en-us/articles/360000992338-What-is-it,360000992338
_BRAND:gyeon:q2m_general,Q²M Glass,Q²M Collection,What is it ?,Q²M Glass is a glass cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/360000982577-What-is-it,360000982577
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,What is it ?,Q²M Cure REDEFINED is a silica-based spray sealant designed for gloss finished paints.,https://gyeon.zendesk.com/hc/en-us/articles/360000991758-What-is-it,360000991758
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,What is it ?,Q²M Cure Matte REDEFINED is a silica-based spray sealant designed for matte finished paints.,https://gyeon.zendesk.com/hc/en-us/articles/360000991458-What-is-it,360000991458
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence,Q²M Collection,What is it ?,"Q²M WetCoat Essence is a concentrated, instant hydrophobicity booster. It's not a protective coating and shall be considered as a strong repelling and self-cleaning agent.",https://gyeon.zendesk.com/hc/en-us/articles/360000981797-What-is-it,360000981797
Q2M-WCYA4000M,Q²M WetCoat,Q²M Collection,What is it ?,Q²M WetCoat is an instant hydrophobic booster sealant. It's not a protective coating and shall be considered as a strong repelling and self-cleaning agent.,https://gyeon.zendesk.com/hc/en-us/articles/360000991238-What-is-it,360000991238
Q2M-PO1000M,Q²M Polish,Q²M Collection,What is it ?,"Q²M Polish is a medium cut paste, allowing the removal of light scratches and aiming for a clear finish.",https://gyeon.zendesk.com/hc/en-us/articles/360000981397-What-is-it,360000981397
Q2M-CM1000M,Q²M Compound,Q²M Collection,What is it ?,"Q²M Compound is a high cut paste, allowing the removal of swirls and moderate scratches - the perfect one step.",https://gyeon.zendesk.com/hc/en-us/articles/360000990818-What-is-it,360000990818
Q2M-CMPR1000M,Q²M Compound+ REDEFINED,Q²M Collection,What is it ?,"Q²M Compound+ REDEFINED is a heavy cutting paste, allowing the removal of deep scratches or sanding marks.",https://gyeon.zendesk.com/hc/en-us/articles/360000989578-What-is-it,360000989578
Q2M-PYA4000M,Q²M Prep,Q²M Collection,What is it ?,Q²M Prep is a surface degreaser prior coating application.,https://gyeon.zendesk.com/hc/en-us/articles/360000961977-What-is-it,360000961977
Q2M-BPYA1000M,Q²M Bathe+,Q²M Collection,What is it ?,Q²M Bathe+ is the world’s first pH neutral shampoo containing SiO₂ making it really hydrophobic booster for your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/360000961877-What-is-it,360000961877
Q2M-BYA4000M,Q²M Bathe,Q²M Collection,What is it ?,Q²M Bathe is a Ph. neutral car shampoo.,https://gyeon.zendesk.com/hc/en-us/articles/360000961377-What-is-it,360000961377
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,What is it ?,"Q²M Tar REDEFINED removes tar, glue and tree sap.",https://gyeon.zendesk.com/hc/en-us/articles/360000961197-What-is-it,360000961197
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,What is it ?,Q²M Iron REDEFINED is a metal contamination remover.,https://gyeon.zendesk.com/hc/en-us/articles/360000972258-What-is-it,360000972258
Q2M-CLR500M,Q²M ClayLube REDEFINED,Q²M Collection,What is it ?,Q²M ClayLube REDEFINED is a lubricant providing slickness during the use of any clay.,https://gyeon.zendesk.com/hc/en-us/articles/360000960837-What-is-it,360000960837
_BRAND:gyeon:q2m_general,Q²M ClayBars,Q²M Collection,What is it ?,"Q²M ClayBar is designed to remove heavy contamination like tar, organic sediments and industrial fallout or overspray.",https://gyeon.zendesk.com/hc/en-us/articles/360000972038-What-is-it,360000972038
Q2M-WSYA1000M,Q²M WaterSpot,Q²M Collection,What is it ?,Q²M WaterSpot is a defect remover caused by water.,https://gyeon.zendesk.com/hc/en-us/articles/360000959837-What-is-it,360000959837
Q2M-BGYA1000M,Q²M Bug & Grime,Q²M Collection,What is it ?,Q²M Bug&Grime is an effective insect & hard deposit grime remover.,https://gyeon.zendesk.com/hc/en-us/articles/360000959737-What-is-it,360000959737
Q2M-FYA4000M,Q²M Foam,Q²M Collection,What is it ?,Q²M Foam is an effective pre-wash solution.,https://gyeon.zendesk.com/hc/en-us/articles/360000959597-What-is-it,360000959597
Q2M-QDYA1000M,Q²M QuickDetailer,Q²M Collection,What is it ?,Q²M Quick Detailer is an easy and effortless gloss spray enhancement on all painted surfaces of your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/360000959377-What-is-it,360000959377
_BRAND:gyeon:q2m_general,Q²M MetalPolish,Q²M Collection,What is it ?,Q²M MetalPolish is the ultimate metal polish with a decent cut and a glossy finish.,https://gyeon.zendesk.com/hc/en-us/articles/360000945858-What-is-it,360000945858
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,What is it ?,Q²M LeatherCleaner Natural is an efficient and soft pre-coating leather cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/360000945538-What-is-it,360000945538
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,What is it ?,Q²M LeatherCleaner Strong is an efficient and effective pre-coating leather cleaner.,https://gyeon.zendesk.com/hc/en-us/articles/360000934377-What-is-it,360000934377
Q2M-LSN200M,Q²M Leather Set Natural,Q²M Collection,What is it ?,"Q²M Leather Set Natural is a complete solution combining Q²M LeatherCleaner Natural - a powerful pre-coating leather cleaner and Q² LeatherCoat REDEFINED to achieve the ideal leather maintenance & protection solution. The set comes with all necessary accessories - Q²M ScrubPad, Q²M MF Applicator and a quality microfibre.",https://gyeon.zendesk.com/hc/en-us/articles/360000943058-What-is-it,360000943058
Q2M-LSSYA200M,Q²M Leather Set Strong,Q²M Collection,What is it ?,"Q²M Leather Set Strong is a complete solution combining Q²M LeatherCleaner Strong - a powerful pre-coating leather cleaner and Q² LeatherCoat REDEFINED to achieve the ideal leather maintenance & protection solution. The set comes with all necessary accessories - Q²M ScrubPad, Q²M MF Applicator and a quality microfibre.",https://gyeon.zendesk.com/hc/en-us/articles/360000934217-What-is-it,360000934217
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,What is it ?,"Q²M TireExpress is an easy to apply tire dressing, providing a ""factory"" fresh look and protection.",https://gyeon.zendesk.com/hc/en-us/articles/360000934037-What-is-it,360000934037
Q2M-TCYA1000M,Q²M Tire Cleaner,Q²M Collection,What is it ?,"Q²M TireCleaner is the ultimate tire and rubber cleaner, removing dirt, dust and old dressings.",https://gyeon.zendesk.com/hc/en-us/articles/360000933837-What-is-it,360000933837
Q2M-PPR1000M,Q²M PPF Renew,Q²M Collection,What is it ?,Q²M PPF Renew is the only maintenance and protection solution on the market designed exclusively for PPF.,https://gyeon.zendesk.com/hc/en-us/articles/360000933657-What-is-it,360000933657
_BRAND:gyeon:q2m_general,General Product Question,Q²M Collection,"My product separated, what to do?","Shake it well and see if it becomes uniform. If not, please contact your reseller providing pictures of the product along with proof of purchase.",https://gyeon.zendesk.com/hc/en-us/articles/360000941918-My-product-separated-what-to-do,360000941918
_BRAND:gyeon:q2m_general,General Product Question,Q²M Collection,What is the shelf life of your products?,"For our Q²M product line, we state a total shelf-life of 24 months. All latest batches of product have a production date printed on the bottle.",https://gyeon.zendesk.com/hc/en-us/articles/360000933437-What-is-the-shelf-life-of-your-products,360000933437
_BRAND:gyeon:q2m_general,General Product Question,Q²M Collection,My product is broken - what should I do?,"If your product broke during transportation or in storage, please contact your reseller and provide a short description of what happened backed up with pictures. This will allow processing your request as soon as possible.",https://gyeon.zendesk.com/hc/en-us/articles/360000933417-My-product-is-broken-what-should-I-do,360000933417
Q2M-PPFSL4000M,Q²M PPF Slip,Q²M Collection,Where to apply?,For each area of the car where the PPF foil will be applied.,https://gyeon.zendesk.com/hc/en-us/articles/18583668309276-Where-to-apply,18583668309276
Q2M-GP250M,Q²M GlassPolish,Q²M Collection,Where to apply?,Q²M GlassPolish is suitable for all types of automotive glass.,https://gyeon.zendesk.com/hc/en-us/articles/18582068100380-Where-to-apply,18582068100380
_BRAND:gyeon:q2m_general,Q²M DeFrost,Q²M Collection,Where to apply?,You can apply Q²M DeFrost to all car glass surfaces and surrounding trim.,https://gyeon.zendesk.com/hc/en-us/articles/18579733801756-Where-to-apply,18579733801756
Q2M-GPYA1000M,Q²M Glass+,Q²M Collection,Where to apply?,"This solution is designed to be applied to all glass surfaces of your vehicle, both interior and exterior. It can also be used on Plexiglass, polycarbonate elements, as well as LCD screens and monitors.",https://gyeon.zendesk.com/hc/en-us/articles/18579478020252-Where-to-apply,18579478020252
_BRAND:gyeon:q2m_general,Q²M Scents,Q²M Collection,How to use it?,"Spray onto the included hangers. Can also be used by spraying them directly onto the floor mats.
Do not over use it. One spray is enough.",https://gyeon.zendesk.com/hc/en-us/articles/18566371521820-How-to-use-it,18566371521820
Q2M-EW1000M,Q²M ECOWash,Q²M Collection,Where to apply?,"This product can be used on paint, glass, trim, and even wheels of your vehicle.",https://gyeon.zendesk.com/hc/en-us/articles/18565212635164-Where-to-apply,18565212635164
Q2M-TOTR1000M,Q²M TotalRemover,Q²M Collection,Where to apply?,"Q2M TotalRemover should be applied to the exterior surfaces of your car, especially where surface protection will be added. It's ideal for use before applying a new coating—whether you're removing old layers, factory waxes, or prepping non-polishable finishes like matte paint.",https://gyeon.zendesk.com/hc/en-us/articles/18564397796764-Where-to-apply,18564397796764
Q2M-CDYA1000M,Q²M CeramicDetailer,Q²M Collection,How to apply?,"Spray Q²M CeramicDetailer liberally onto a long-nap microfiber towel. Wipe the product onto a clean surface, using 3 to 4 sprays per panel. For a perfect finish, use the short-nap side of your towel to buff it out.",https://gyeon.zendesk.com/hc/en-us/articles/18563941227036-How-to-apply,18563941227036
Q2M-FCNA1000M,Q²M FabricCleaner,Q²M Collection,Where to apply?,This solution is designed to be applied on textile present in your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/5743488567569-Where-to-apply,5743488567569
Q2M-APYA4000M,Q²M APC,Q²M Collection,Where to apply?,"The product can be used on exterior surface like paint, engine bay, wheels at a dilution from 1:05, or on the inside of your car to clean plastic, leather, upholstery at a dilution from 1:15.",https://gyeon.zendesk.com/hc/en-us/articles/5742787206673-Where-to-apply,5742787206673
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,Where to apply?,This product is designed to be applied over contaminated wheels of your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/5741311528081-Where-to-apply,5741311528081
Q2M-RWYA1000M,Q²M RestartWash,Q²M Collection,Where to apply?,This product is designed to be diluted in a wash bucket and spread over any exterior parts of your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/5741066334737-Where-to-apply,5741066334737
Q2M-PPFW500M,Q²M PPF Wash,Q²M Collection,Where to apply?,This product is designed to be diluted in a wash bucket and spread over any exterior parts of your vehicle.,https://gyeon.zendesk.com/hc/en-us/articles/360004018517-Where-to-apply,360004018517
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,Where to apply?,This solution is designed to be applied on every surface protected with PPF or vinyl wrap.,https://gyeon.zendesk.com/hc/en-us/articles/360004017857-Where-to-apply,360004017857
Q2M-TWYA500M,Q²M TowelWash,Q²M Collection,How to use it ?,Pour 30ml per wash into your washing machine.,https://gyeon.zendesk.com/hc/en-us/articles/360000992498-How-to-use-it,360000992498
Q2M-PRYA250M,Q²M Preserve,Q²M Collection,Where to apply ?,"This solution is designed to be applied on every plastic surface of your interior, engine bay and wheel wells.",https://gyeon.zendesk.com/hc/en-us/articles/360000992438-Where-to-apply,360000992438
_BRAND:gyeon:q2m_general,Q²M Glass,Q²M Collection,Where to apply ?,This solution is designed to be applied on every glass surface of your vehicle,https://gyeon.zendesk.com/hc/en-us/articles/360000982617-Where-to-apply,360000982617
Q2M-CRYA250M,Q²M Cure REDEFINED,Q²M Collection,Where to apply ?,This solution is designed to be applied on every painted gloss surface,https://gyeon.zendesk.com/hc/en-us/articles/360000982497-Where-to-apply,360000982497
Q2M-CMR500M,Q²M Cure Matte REDEFINED,Q²M Collection,Where to apply ?,This solution is designed to be applied on every painted surface,https://gyeon.zendesk.com/hc/en-us/articles/360000991538-Where-to-apply,360000991538
_BRAND:gyeon:q2m_general,Q²M WetCoat Essence,Q²M Collection,Where to apply ?,This solution is designed to be applied over every surface cleaned but still wet part of any vehicle during the wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360000981857-Where-to-apply,360000981857
Q2M-WCYA4000M,Q²M WetCoat,Q²M Collection,Where to apply ?,This solution is designed to be applied over every surface cleaned but still wet part of any vehicle during the wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360000991258-Where-to-apply,360000991258
Q2M-PO1000M,Q²M Polish,Q²M Collection,Where to apply ?,On all painted surfaces required with heavy correction.,https://gyeon.zendesk.com/hc/en-us/articles/360000981517-Where-to-apply,360000981517
Q2M-CM1000M,Q²M Compound,Q²M Collection,Where to apply ?,On all painted surfaces required with medium correction.,https://gyeon.zendesk.com/hc/en-us/articles/360000981357-Where-to-apply,360000981357
Q2M-CMPR1000M,Q²M Compound+ REDEFINED,Q²M Collection,Where to apply ?,All painted surfaces required heavy correction.,https://gyeon.zendesk.com/hc/en-us/articles/360000979937-Where-to-apply,360000979937
Q2M-PYA4000M,Q²M Prep,Q²M Collection,Where to apply ?,This solution is designed to be applied on every surface prior coating application at the exception of rubber and upholstery,https://gyeon.zendesk.com/hc/en-us/articles/360000962037-Where-to-apply,360000962037
Q2M-BPYA1000M,Q²M Bathe+,Q²M Collection,Where to apply ?,"This product is designed to be diluted in a wash bucket, foam gun or directly onto a washmitt",https://gyeon.zendesk.com/hc/en-us/articles/360000972678-Where-to-apply,360000972678
Q2M-BYA4000M,Q²M Bathe,Q²M Collection,Where to apply ?,This product is designed to be diluted in a wash bucket.,https://gyeon.zendesk.com/hc/en-us/articles/360000961397-Where-to-apply,360000961397
Q2M-TR4000M,Q²M Tar REDEFINED,Q²M Collection,Where to apply ?,This product is designed to be applied over contaminated part of your vehicle during decontamination after initial wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360000961237-Where-to-apply,360000961237
Q2M-IR4000M,Q²M Iron REDEFINED,Q²M Collection,Where to apply ?,This product is designed to be applied over contaminated part of your vehicle during decontamination after initial wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360000972298-Where-to-apply,360000972298
Q2M-CLR500M,Q²M ClayLube REDEFINED,Q²M Collection,Where to apply ?,This product is design to be applied over contaminated part of your vehicle after washing process & prior paint correction,https://gyeon.zendesk.com/hc/en-us/articles/360000972198-Where-to-apply,360000972198
_BRAND:gyeon:q2m_general,Q²M ClayBars,Q²M Collection,Where to apply ?,This product is designed to be used over contaminated part of your vehicle after washing process & prior paint correction,https://gyeon.zendesk.com/hc/en-us/articles/360000960797-Where-to-apply,360000960797
Q2M-WSYA1000M,Q²M WaterSpot,Q²M Collection,Where to apply ?,This solution is designed to be applied over contaminated part of your vehicle after washing process.,https://gyeon.zendesk.com/hc/en-us/articles/360000959877-Where-to-apply,360000959877
Q2M-BGYA1000M,Q²M Bug & Grime,Q²M Collection,Where to apply ?,This solution is designed to be applied over the contaminated part of your vehicle prior washing process.,https://gyeon.zendesk.com/hc/en-us/articles/360000971658-Where-to-apply,360000971658
Q2M-FYA4000M,Q²M Foam,Q²M Collection,Where to apply ?,This solution is designed to be applied over the whole exterior of your vehicle during the wash process.,https://gyeon.zendesk.com/hc/en-us/articles/360000959657-Where-to-apply,360000959657
Q2M-QDYA1000M,Q²M QuickDetailer,Q²M Collection,Where to apply ?,This solution is designed to be applied on every exterior surface at the exception of rubber.,https://gyeon.zendesk.com/hc/en-us/articles/360000971438-Where-to-apply,360000971438
_BRAND:gyeon:q2m_general,Q²M MetalPolish,Q²M Collection,Where to apply ?,This solution is designed to be applied on a metal surface.,https://gyeon.zendesk.com/hc/en-us/articles/360000936797-Where-to-apply,360000936797
Q2M-LCN1000M,Q²M LeatherCleaner Natural,Q²M Collection,Where to apply ?,"This solution is designed for interior leather upholstery of your vehicles such as seat, steering wheels and more.",https://gyeon.zendesk.com/hc/en-us/articles/360000936637-Where-to-apply,360000936637
Q2M-LCSYA1000M,Q²M LeatherCleaner Strong,Q²M Collection,Where to apply ?,"This solution is designed for interior leather upholstery of your vehicles such as seat, steering wheels and more.",https://gyeon.zendesk.com/hc/en-us/articles/360000943438-Where-to-apply,360000943438
Q2M-LSN200M,Q²M Leather Set Natural,Q²M Collection,I'd like to know more about the product included in the set.,Please check the FAQ section or product pages of each product coming in the set for more details.,https://gyeon.zendesk.com/hc/en-us/articles/360000943138-I-d-like-to-know-more-about-the-product-included-in-the-set,360000943138
Q2M-LSSYA200M,Q²M Leather Set Strong,Q²M Collection,I'd like to know more about the product included in the set.,Please check the FAQ section or product pages of each product coming in the set for more details.,https://gyeon.zendesk.com/hc/en-us/articles/360000943038-I-d-like-to-know-more-about-the-product-included-in-the-set,360000943038
Q2M-TEYA1000M,Q²M Tire Express,Q²M Collection,Where to apply ?,On all types of tires.,https://gyeon.zendesk.com/hc/en-us/articles/360000942678-Where-to-apply,360000942678
Q2M-TCYA1000M,Q²M Tire Cleaner,Q²M Collection,Where to apply ?,"On all rubber parts of your vehicle. The product is also suitable for ATV, motorcycles and others.",https://gyeon.zendesk.com/hc/en-us/articles/360000942418-Where-to-apply,360000942418
Q2M-PPR1000M,Q²M PPF Renew,Q²M Collection,Where to apply ?,This product is designed to be applied to glossy paint protection films of all types.,https://gyeon.zendesk.com/hc/en-us/articles/360000933697-Where-to-apply,360000933697
Q2M-GP250M,Q²M GlassPolish,Q²M Collection,How to apply?,"Q²M GlassPolish can be applied by hand or machine. For best results, we recommend using a rotary polisher (a dual-action machine will also work) with a Q²M Polish Pad (blue).

Use low revs, slow movements, and medium pressure. Work the product until only a light, hazy residue remains. Wipe off the residue with Q²M Prep before proceeding with your coating application..",https://gyeon.zendesk.com/hc/en-us/articles/18582021031964-How-to-apply,18582021031964
_BRAND:gyeon:q2m_general,Q²M DeFrost,Q²M Collection,How to use it?,"Open Q²M DeFrost, spray it liberally on the surface, and instantly watch the ice melt.",https://gyeon.zendesk.com/hc/en-us/articles/18579707234204-How-to-use-it,18579707234204
Q2M-GPYA1000M,Q²M Glass+,Q²M Collection,How to use it?,Spray directly onto a microfibre - wipe on the glass surface till a streak-free finish appear.,https://gyeon.zendesk.com/hc/en-us/articles/18579440935580-How-to-use-it,18579440935580
Q2M-EW1000M,Q²M ECOWash,Q²M Collection,How to use it?,"For rinseless wash: Mix Q²M ECOWash in a 256:1 solution. Use multiple microfiber towels for the process. Work panel by panel in a straight-line motion to lift dirt safely.

For waterless wash: Mix Q²M ECOWash in a 15:1 solution. Spray generously onto the surface and into a soft microfiber cloth. Wipe in a straight-line motion. Then, use a dry microfiber towel to buff away any residue.

For drying aid: Mix Q²M ECOWash starting from a 20:1 solution. Apply five sprays onto a drying towel and use it to dry your vehicle. Reload the towel with product for each section to maintain effectiveness.",https://gyeon.zendesk.com/hc/en-us/articles/18565238082332-How-to-use-it,18565238082332
Q2M-TOTR1000M,Q²M TotalRemover,Q²M Collection,How to use it?,"After washing and decontaminating the car, apply Q2M TotalRemover to a wet, clean surface. Spray it liberally onto one panel at a time. Let it sit for about 30 seconds, then rinse thoroughly. For added effectiveness, you can gently agitate the surface with a Q2M SilkMitt Evo. You'll know it's working when the surface no longer feels slick—this means previous protectants have been removed.",https://gyeon.zendesk.com/hc/en-us/articles/18564389059356-How-to-use-it,18564389059356
Q2M-CDYA1000M,Q²M CeramicDetailer,Q²M Collection,Where to apply?,"Q²M CeramicDetailer can be used on any exterior surface, whether coated or not. While designed for ceramic-coated cars, it works great on any vehicle. Remember to apply it to a clean surface.",https://gyeon.zendesk.com/hc/en-us/articles/18563915210268-Where-to-apply,18563915210268
Q2M-FCNA1000M,Q²M FabricCleaner,Q²M Collection,How to use it?,"Spray the product lightly on the surface and inside your preffered brush.
Agitate the area and wipe off the residue. Let it dry properly.
For really sensitive fabric, you can dilute the product 1:5.",https://gyeon.zendesk.com/hc/en-us/articles/5743426405521-How-to-use-it,5743426405521
Q2M-APYA4000M,Q²M APC,Q²M Collection,How to use it?,"Most of all - dilute it. You may dilute it from 1:5 up to 1:15. Spray liberally on a clean, wet surface and rinse off immediately. Do not let dry.",https://gyeon.zendesk.com/hc/en-us/articles/5742766098065-How-to-use-it,5742766098065
Q2M-IWCR4000M,Q²M Iron WheelCleaner REDEFINED,Q²M Collection,How to use it?,Spray liberally over all the surface of the wheels - let it react and rinse off. Do not let it dry - Do not apply on hot surfaces.,https://gyeon.zendesk.com/hc/en-us/articles/5741287241873-How-to-use-it,5741287241873
Q2M-RWYA1000M,Q²M RestartWash,Q²M Collection,How to use it?,"Pour 20 to 30ml of product into a bucket 10 to 15 litres of water - Mix the solution - Use the Q²M Smoothie to transfer the solution on your vehicle - proceed with your wash routine.

Q²M RestartWash can be used in a foam lance too, 20/30ml for 500ml final solution.",https://gyeon.zendesk.com/hc/en-us/articles/5741032744593-How-to-use-it,5741032744593
Q2M-PPFW500M,Q²M PPF Wash,Q²M Collection,How to use it?,"Pour 20 to 30ml of product into a bucket 10 to 15 litres of water - Mix the solution - Use the Q²M Smoothie to transfer the solution on your vehicle - proceed with your wash routine

Q²M PPF Wash can be used in a foam lance too.",https://gyeon.zendesk.com/hc/en-us/articles/360004018257-How-to-use-it,360004018257
Q2M-PPFMR500M,Q²M PPF Maintain REDEFINED,Q²M Collection,How to apply?,Spray onto a microfibre - wipe panel by panel - can be used as drying aid on a wet surface - spray directly onto a drying towel - dry off,https://gyeon.zendesk.com/hc/en-us/articles/360003986178-How-to-apply,360003986178
Q2M-TWYA500M,Q²M TowelWash,Q²M Collection,Do I need to mix the solution with normal fabric agent ?,No,https://gyeon.zendesk.com/hc/en-us/articles/360000983297-Do-I-need-to-mix-the-solution-with-normal-fabric-agent,360000983297
Q2M-PRYA250M,Q²M Preserve,Q²M Collection,How to use it ?,"On interior trim, use a very small amount of product and rub it into the surface with the Q²M MF Applicator. Wipe after 5 minutes since the application for a fully matte finish. Dilute up to 1:5 and use as a spray on dressing for engine bays or wheels wells.",https://gyeon.zendesk.com/hc/en-us/articles/360000983077-How-to-use-it,360000983077
_BRAND:gyeon:q2m_general,Q²M Glass,Q²M Collection,How to use it ?,Spray directly onto a microfibre - wipe on the glass surface till a streak-free finish appear.,https://gyeon.zendesk.com/hc/en-us/articles/360000982597-How-to-use-it,360000982597
