sku,barcode,product_name,brand,price,image_url,main_cat,sub_cat,sub_cat2,target_surface,template_group,template_sub_type,url
Q2-LCR500M,8809973751542,GYEON Q Leather Coat REDEFINED Deri Yüzeyler İçin Bakım Ve Koruma - 500 ml,GYEON,990,https://mgpolishing.com/wp-content/uploads/2025/11/Q2-LCR500M_0.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Bakım Ürünleri,"Otomotiv deri yüzeyleri - koltuklar, direksiyon, kapı panelleri, kol dayama",leather_care,leather_protectant,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-bakim-urunleri/prd-gyeon-q-leather-coat-redefined-deri-yuzeyler-icin-bakim-ve-koruma-400-ml
Q2M-LCSYA500M,8683492661335,GYEON QM LeatherCleaner Strong Güçlü Deri Temizleyici - 500 ml -Mat Görünüm Deri Koltuk Temizleme,GYEON,700,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-LCSYA500M_0.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Temizlik Ürünleri,"Kaplamalı, boyalı, PU destekli tüm modern deri türleri - koltuklar, direksiyon, kapı panelleri",leather_care,leather_cleaner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-temizlik-urunleri/prd-gyeon-q-m-leathercleaner-strong-guclu-deri-temizleyici-500-ml-mat-gorunum-deri-koltuk-temizleme
Q2M-LCSYA1000M,8683492661328,GYEON QM LeatherCleaner Strong Güçlü Deri Temizleyici - 1000 ml -Mat Görünüm Deri Koltuk Temizleme,GYEON,1050,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-LCSYA1000M_0-1.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Temizlik Ürünleri,"Kaplamalı, boyalı, PU destekli tüm modern deri türleri - koltuklar, direksiyon, kapı panelleri",leather_care,leather_cleaner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-temizlik-urunleri/prd-gyeon-q-m-leathercleaner-strong-guclu-deri-temizleyici-1000-ml-mat-gorunum-deri-koltuk-temizleme
700468,8027486809448,"FRA-BER Cream Leather Deri Bakım Ve Koruyucu Parfümlü - 4,54 lt",FRA-BER,2900,https://mgpolishing.com/wp-content/uploads/2025/11/700468_0.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Bakım Ürünleri,"Deri koltuklar, direksiyon, vites topuzu, kapı panelleri, doğal/suni deri ve vinil yüzeyler",leather_care,leather_conditioner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-bakim-urunleri/prd-fra-ber-cream-leather-deri-bakim-ve-koruyucu-parfumlu-4-54-lt
71132,8027486223510,Fra-Ber Det Leather Araç Deri Koltuk Temizleyici ve Bakım – 750 Ml,FRA-BER,350,https://mgpolishing.com/wp-content/uploads/2025/08/71132_1.webp,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Bakım Ürünleri,"Gerçek deri, yarı anilin, suni deri, vinil - koltuklar, direksiyon, vites körüğü, kapı panelleri, motosiklet seleleri",leather_care,leather_cleaner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-bakim-urunleri/prd-cream-leather-750-ml-spray-deri-ve-ic-yuzey-bakim-kremi
70751,8027486223633,Fra-Ber Cream Leather Araç Deri Onarıcı ve Koruyucu Bakım Kremi – 750 ml,FRA-BER,700,https://mgpolishing.com/wp-content/uploads/2025/08/70751_1.webp,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Bakım Ürünleri,"Deri koltuk, direksiyon, kapı panelleri, gerçek ve suni deri yüzeyler, vinil kaplamalar",leather_care,leather_conditioner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-bakim-urunleri/prd-fra-ber-cream-leather-arac-deri-onarici-ve-koruyucu-bakim-kremi-750-ml
Q2M-LSSYA200M,8683492661342,GYEON QM LeatherSet Strong Güçlü Deri Temizlik ve Bakım Seti (5 Parça) - 200 ml,GYEON,1700,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-LSSYA200M_0.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Temizlik Ürünleri,"Otomobil deri koltukları, direksiyon, kapı içi deri paneller, konsol ve trim, motosiklet seleleri",leather_care,leather_care_kit,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-temizlik-urunleri/prd-gyeon-q-m-leatherset-strong-guclu-deri-temizlik-ve-bakim-seti-5-parca-200-ml
Q2M-LCN500M,8809432677802,GYEON QM Leather Cleaner Natural Modern Napa Yarı Anilin Derilere Özel Temizleyici - 500 ml,GYEON,600,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-LCN500M_0.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Temizlik Ürünleri,"Nappa deri, yarı anilin deri, kaplamalı deri, perforeli deri koltuklar, direksiyon, kapı panelleri",leather_care,leather_cleaner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-temizlik-urunleri/prd-gyeon-q-m-leather-cleaner-natural-modern-napa-yari-anilin-derilere-ozel-temizleyici-500-ml
Q2M-LCN1000M,8809432677819,GYEON QM Leather Cleaner Natural Modern Napa Yarı Anilin Derilere Özel Temizleyici - 1000 ml,GYEON,950,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-LCSYA1000M_0.jpg,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Temizlik Ürünleri,"Nappa deri, yarı anilin deri, kaplamalı deri, perforeli deri koltuklar, direksiyon, kapı panelleri",leather_care,leather_cleaner,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-temizlik-urunleri/prd-gyeon-q-m-leather-cleaner-natural-modern-napa-yari-anilin-derilere-ozel-temizleyici-1000-ml
Q2M-LSN200M,8809973750385,GYEON QM LeatherSet Natural Modern Deri Günlük Hafif Temizlik ve Bakım Seti (5 Parça) - 200 ml,GYEON,1700,https://mgpolishing.com/wp-content/uploads/2025/08/Q2M-LSN200M_1.webp,İÇ YÜZEY,Deri Temizlik ve Bakım Ürünleri,Deri Temizlik Ürünleri,"Otomobil deri koltukları, kapı panelleri, konsol deri trimleri, direksiyon, vites topuzu, kol dayama alanları",leather_care,leather_care_kit,https://mtskimya.com/ic-yuzey/deri-temizlik-ve-bakim-urunleri/deri-temizlik-urunleri/prd-gyeon-q-m-leatherset-natural-modern-deri-gunluk-hafif-temizlik-ve-bakim-seti-5-parca-200-ml
75130,8027486750016,"FRA-BER Reef Marin, Tekne Krom Ve Çelik Parçalar İçin Pas Ve Kireç Çözücü - 750 ml",FRA-BER,370,https://mgpolishing.com/wp-content/uploads/2025/11/75130_0.jpg,MARİN,Temizlik Ürünleri,Yağ-Kir çözücüler,"Krom korkuluklar, paslanmaz çelik merdivenler, direkler, roll-barlar, pasarellalar, ankrajlar, su hattı",marin_products,water_spot_remover,https://mtskimya.com/marin/temizlik-urunleri/yag-kir-cozuculer/prd-fra-ber-reef-marin-tekne-krom-ve-celik-parcalar-icin-pas-ve-kirec-cozucu-750-ml
75131,8027486750023,"FRA-BER Tritone Tekne, Bot, Fiberglass İçin Yağ Çözme Etkili Yüzey Plastik Temizleyici - 750 ml",FRA-BER,360,https://mgpolishing.com/wp-content/uploads/2025/06/75131.jpg,MARİN,Temizlik Ürünleri,Genel Kullanım,"Fiberglas gövde, PVC/hypalon bot tüpleri, vinil döşemeler, motor bölmesi, egzoz çıkışı",marin_products,iron_remover,https://mtskimya.com/marin/temizlik-urunleri/genel-kullanim/prd-fra-ber-tritone-tekne-bot-fiberglass-icin-yag-cozme-etkili-yuzey-plastik-temizleyici-750-ml
24.011.261.080,4260063011061,"MENZERNA Marin, Tekne Gelcoat Boya 3in1 Tek Adım Pasta Cila Koruma - 1 lt",MENZERNA,2900,https://mgpolishing.com/wp-content/uploads/2025/11/24011.261.080_0.jpg,MARİN,Pasta Cila Ürünleri,,"Tekne gövdesi, jelkot (gelcoat) yüzeyler",marin_products,one_step_polish,https://mtskimya.com/marin/pasta-cila-urunleri/prd-menzerna-marin-tekne-gelcoat-boya-3in1-tek-adim-pasta-cila-koruma-1-lt
75112,8027486749829,"FRA-BER Fiocco Marin, Tekne Alkol Bazlı Genel Yüzey Temizleyici (1:15 Konsantre) - 5 kg",FRA-BER,1300,https://mgpolishing.com/wp-content/uploads/2025/11/75112_0.jpg,MARİN,Temizlik Ürünleri,Genel Kullanım,"Mobilyalar, zeminler, kapı/pencere çerçeveleri, tekne yüzeyleri, alüminyum, plastik",marin_products,interior_detailer,https://mtskimya.com/marin/temizlik-urunleri/genel-kullanim/prd-fra-ber-fiocco-marin-tekne-alkol-bazli-genel-yuzey-temizleyici-1-15-konsantre-5-kg
701283,8027486816798,"FRA-BER WC KEM Taşınabilir Tuvaletler, Karavanlar ve Tekneler İçin Gider Temizleyici ve Açıcı– 1 Lt",FRA-BER,380,https://mgpolishing.com/wp-content/uploads/2025/08/701283_1.webp,MARİN,Temizlik Ürünleri,Genel Kullanım,"Ev tipi tuvaletler, portatif tuvalet kabinleri, karavan/motokaravan tuvaletleri, tekne tuvaletleri, otobüs/tren tuvaletleri",marin_products,interior_detailer,https://mtskimya.com/marin/temizlik-urunleri/genel-kullanim/prd-fra-ber-x-wood-marin-tekne-tik-ve-ahsap-koruyucu-1-lt
MT12450M,5023555108309,Q1 Premium Maskeleme Bantı Sarı - 24mm x 50 metre,Q1 TAPES,75,https://mgpolishing.com/wp-content/uploads/2025/11/MT12450M_0.jpg,AKSESUAR,Maskeleme Bantları,,"Boyalı yüzeyler, vernik, maskeleme kağıdı, koruyucu film",masking_tapes,premium_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-q1-premium-maskeleme-banti-sari-24mm-x-50-metre
MT11850M,5023555108316,Q1 Premium Maskeleme Bantı Sarı - 18mm x 50 metre,Q1 TAPES,60,https://mgpolishing.com/wp-content/uploads/2025/11/MT11850M_0.jpg,AKSESUAR,Maskeleme Bantları,,"Boyalı yüzeyler, vernik, maskeleme kağıdı, koruyucu film",masking_tapes,premium_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-q1-premium-maskeleme-banti-sari-18mm-x-50-metre
MT13650M,5023555108293,Q1 Premium Maskeleme Bantı Sarı - 36mm x 50 metre,Q1 TAPES,115,https://mgpolishing.com/wp-content/uploads/2025/11/MT13650M_0.jpg,AKSESUAR,Maskeleme Bantları,,"Boyalı yüzeyler, vernik, maskeleme kağıdı, koruyucu film",masking_tapes,premium_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-q1-premium-maskeleme-banti-sari-36mm-x-50-metre
MT14850M,5023555108286,Q1 Premium Maskeleme Bantı Sarı - 48mm x 50 metre,Q1 TAPES,140,https://mgpolishing.com/wp-content/uploads/2025/11/MT14850M_0.jpg,AKSESUAR,Maskeleme Bantları,,"Boyalı yüzeyler, vernik, maskeleme kağıdı, koruyucu film",masking_tapes,premium_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-q1-premium-maskeleme-banti-sari-48mm-x-50-metre
HPG11850M,5023555110258,Q1 Yüksek Performans Maskeleme Bantı Yeşil - 18mm x 50 metre,Q1 TAPES,100,https://mgpolishing.com/wp-content/uploads/2025/11/HPG11850M_0.jpg,AKSESUAR,Maskeleme Bantları,,"Boyalı yüzeyler, kavisli paneller, düz olmayan yüzeyler",masking_tapes,high_performance_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-q1-yuksek-performans-maskeleme-banti-yesil-18mm-x-50-metre
TT01T10M,5023555108200,Q1 Premium Trim Maskeleme Bantı Rulo - 10mm x 10metre,Q1 TAPES,629,https://mgpolishing.com/wp-content/uploads/2025/11/TT01T10M_0.jpg,AKSESUAR,Maskeleme Bantları,,"Trim parçaları, kapı kolları, pervazlar, far üniteleri, stop lambaları",masking_tapes,trim_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-q1-premium-trim-maskeleme-banti-rulo-10mm-x-10metre
Q2M-MT6X18M,8809432678182,GYEON QM MaskingTape Maskeleme Bandı 6 mm x 18 metre - 20'li Paket -İz Yapışkan Bırakmaz,GYEON,2600,https://mgpolishing.com/wp-content/uploads/2025/08/Q2M-MT6X18M_1.webp,AKSESUAR,Maskeleme Bantları,,"Trim kenarları, plastik parçalar, kaplama sınırları, polisaj maskeleme",masking_tapes,detailing_tape,https://mtskimya.com/aksesuar/maskeleme-bantlari/prd-gyeon-q-m-maskingtape-maskeleme-bandi-6-mm-x-18-metre-20-li-paket-iz-yapiskan-birakmaz
Q2M-SDE7090C,8809432671480,GYEON QM SilkDryer EVO İnovatif Kurulama Havlusu - 70x90 cm,GYEON,1100,https://mgpolishing.com/wp-content/uploads/2025/08/Q2M-SDE7090C_1.webp,AKSESUAR,Mikrofiber Ürünler,Kurulama Havluları,"Boya, cam, PPF, jant, piano-black, trim",microfiber,drying_towel,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-silkdryer-evo-inovatif-kurulama-havlusu-70x90-cm
Q2M-SDE5055C,8809432671473,GYEON QM SilkDryer EVO İnovatif Kurulama Havlusu - 50x55 cm,GYEON,660,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SDE5055C_0.png,AKSESUAR,Mikrofiber Ürünler,Kurulama Havluları,"Boya, cam, PPF, jant, piano-black, trim",microfiber,drying_towel,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-silkdryer-evo-inovatif-kurulama-havlusu-50x55-cm
3213EMR,,KLIN Drying DUO EVO Çift Taraflı Mikro Kurulama Havlusu (Kırmızı) - 75x43cm,KLIN,780,,AKSESUAR,Mikrofiber Ürünler,Kurulama Havluları,"Otomotiv, motor, marin yüzeyleri",microfiber,drying_towel,
Q2M-SODE6080C,8809432671435,GYEON QM Soft Dryer EVO Lazer Kesim Peluş Kurulama Havlusu - 60x80 cm,GYEON,620,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SODE6080C_0.jpg,AKSESUAR,Mikrofiber Ürünler,Kurulama Havluları,"Hassas boya, yumuşak vernik, koyu renk araçlar",microfiber,drying_towel,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-soft-dryer-evo-lazer-kesim-pelus-kurulama-havlusu-60x80-cm
3215D,8809512170445,KLIN Buffing King Çift Taraflı Peluş Cila Silme Bezi 1000 GSM - 45x37cm,KLIN,470,https://mgpolishing.com/wp-content/uploads/2025/08/3215D_1.webp,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Dış paneller, wax/cila uygulanmış yüzeyler, iç aksam, ev eşyaları",microfiber,buffing_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-klin-buffing-king-cift-tarafli-pelus-cila-silme-bezi-1000-gsm-45x37cm
Q2M-SWE4040C,8809432671374,GYEON QM SoftWipe EVO Lazer Kesim Peluş Pasta Cila Bezi - 40x40 cm,GYEON,280,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SWE4040C_0.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Hassas boyalar, kaplama/koruma uygulanan yüzeyler",microfiber,buffing_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-softwipe-evo-lazer-kesim-pelus-cila-bezi-40x40-cm
Q2M-PWE4040C,8809432671442,GYEON QM PolishWipe EVO Lazer Kesim Çift Yönlü Cila Bezi - 40x40 cm,GYEON,260,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-PWE4040C_0.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Boya, krom, parlak nikel, alüminyum, piano-black, plastik trim",microfiber,buffing_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-polishwipe-evo-lazer-kesim-cift-yonlu-cila-bezi-40x40-cm
Q2M-BWE4040,8809432671381,GYEON QM Baldwipe EVO Lazer Kesim Tüysüz Çok Amaçlı Mikrofiber Bez - 40x40 cm,GYEON,240,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-BWE4040_0.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Boya, kaplama uygulanan yüzeyler, iç aksam",microfiber,coating_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-baldwipe-evo-lazer-kesim-tuysuz-cok-amacli-mikrofiber-bez-40x40-cm
3217HS-5G,8683492660635,KLIN Zero Finish HD Mikrofiber Lazer Kesim Çok Amaçlı Silme Bez 5'li Paket (Gri) - 40x40cm,KLIN,800,https://mgpolishing.com/wp-content/uploads/2025/08/3217HS-5G_1.webp,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Dış yüzeyler, iç aksam, ev eşyaları, elektronik ürünler",microfiber,multi_purpose_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-klin-zero-finish-hd-mikrofiber-lazer-kesim-cok-amacli-silme-bez-5-li-paket-gri-40x40cm
Q2M-STE,8809432674856,GYEON QM Smoothie EVO Mikrofiber Araç Yıkama Eldiveni,GYEON,1100,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-STE_0.jpg,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri ve Süngerleri,"Boya, cam, PPF, seramik kaplamalı yüzeyler",microfiber,wash_mitt,https://mtskimya.com/aksesuar/mikrofiber-urunler/yikama-eldivenleri-ve-sungerleri/prd-gyeon-q-m-smoothie-evo-mikrofiber-arac-yikama-eldiveni
3221A-RD,,KLIN Wash Mitt Mikrofiber Araç Yıkama Eldiveni (Kırmızı) - 20x18 cm,KLIN,620,,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri ve Süngerleri,"Araç boya yüzeyleri, cam, motosiklet, marin",microfiber,wash_mitt,
3227I-HD,8809512170841,KLIN Softy HD Wash Mitt Ultra Yumuşak Uzun Tüylü Mikrofiber Araç Yıkama Eldiveni (Açık Bej) - 23x16 cm,KLIN,480,https://mgpolishing.com/wp-content/uploads/2025/08/3227I-HD_1.webp,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri ve Süngerleri,"Hassas boyalar, seramik kaplamalı yüzeyler, PPF, premium araçlar",microfiber,wash_mitt,https://mtskimya.com/aksesuar/mikrofiber-urunler/yikama-eldivenleri-ve-sungerleri/prd-klin-softy-hd-wash-mitt-ultra-yumusak-uzun-tuylu-mikrofiber-arac-yikama-eldiveni-acik-bej-23x16-cm
Q2M-WME,8809432671367,GYEON QM Wheelmitt EVO Jantlara Özel Dayanıklı Yıkama Eldiveni - 1250 GSM,GYEON,1100,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-WME_0.jpg,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri/Süngerleri,"Jantlar (boyalı, krom, kaplamalı, seramik kaplı), fren kaliperleri, egzoz uçları",microfiber,wash_mitt,https://mtskimya.com/aksesuar/mikrofiber-urunler/jant-yikama-eldivenleri-sungerleri/prd-gyeon-q-m-wheelmitt-evo-jantlara-ozel-dayanikli-yikama-eldiveni-1250-gsm
Q2M-GWE4040,8809432675709,GYEON QM GlassWipe EVO Cam Temizlik Bezi - 40x40 cm,GYEON,330,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-GWE4040_0.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Cam, ayna, ekran, vitrin, pencere",microfiber,glass_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-glasswipe-evo-cam-temizlik-bezi-40x40-cm
3218,,KLIN Glass Shine Cam Silme Bezi - 60x30 cm,KLIN,220,,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Cam, ayna, parlak yüzeyler",microfiber,glass_cloth,
Q2M-WD4040C,8809432676195,GYEON QM Waffle Dryer Petek Dokulu Cam Silme Bezi Ve Yüzey Kurulama Havlusu - 40x40 cm,GYEON,220,https://mgpolishing.com/wp-content/uploads/2025/08/Q2M-WD4040C_1.webp,AKSESUAR,Mikrofiber Ürünler,Kurulama Havluları,"Cam, ayna, boyalı yüzey, plastik aksam, ekran",microfiber,glass_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-waffle-dryer-petek-dokulu-cam-silme-bezi-ve-yuzey-kurulama-havlusu-40x40-cm
Q2M-IWE40402P,8809432675730,GYEON QM InteriorWipe EVO İç Yüzey Detaylı Temizlik Bezi 2'li Paket - 40x40 cm,GYEON,500,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-IWE40402P_0-scaled.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Plastik, trim, dashboard, konsol, iç aksam",microfiber,interior_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-interiorwipe-evo-ic-yuzey-detayli-temizlik-bezi-2-li-paket-40x40-cm
Q2M-LWE40402P,8809432675723,GYEON QM LeatherWipe EVO Deri Aksamlara Özel Temizleme Bezi 2'li Paket - 40x40 cm,GYEON,400,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-LWE40402P_0.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Deri koltuk, deri döşeme, Alcantara",microfiber,interior_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-leatherwipe-evo-deri-aksamlara-ozel-temizleme-bezi-2-li-paket-40x40-cm
Q2M-SEP1010C,8809432671497,GYEON QM Suede EVO Seramik Uygulamaları İçin Süet Silme Bezi 1010cm - 10 lu Paket,GYEON,350,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-SEP1010C_0.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,Seramik kaplama uygulanan yüzeyler,microfiber,suede_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-suede-evo-seramik-uygulamalari-icin-suet-silme-bezi-10-10cm-10-lu-paket
KLIN-3113AG,8683492660956,KLIN Clean Towel Çok Amaçlı Silme Ve Temizlik Bezi 10'lu Paket (Gri) - 40x40cm,KLIN,1000,https://mgpolishing.com/wp-content/uploads/2025/08/KLIN-3113AG_1.webp,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Araç, ev eşyaları, elektronik ürünler, değerli parçalar",microfiber,multi_purpose_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-klin-clean-towel-cok-amacli-silme-ve-temizlik-bezi-10-lu-paket-gri-40x40cm
Q2M-IPE4P,8809432675747,GYEON QM InteriorPack EVO İç Aksam Mikrofiber Detaylı Temizlik Bezi Seti 4'lü Paket - 40x40 cm,GYEON,880,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-IPE4P_0-scaled.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"İç konsol, torpido, plastik, cam, ayna, deri, Alcantara",microfiber,kit,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-interiorpack-evo-ic-aksam-mikrofiber-detayli-temizlik-bezi-seti-4-lu-paket-40x40-cm
Q2M-GPE2P,8809432675716,GYEON QM GlassPack EVO Cam Yüzey Temizlik ve Silme Mikrofiber Bezi Seti 2'lü Paket - 40x40 cm,GYEON,500,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-GPE2P_0-scaled.jpg,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Cam, ayna, koruma uygulanan yüzeyler",microfiber,kit,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-gyeon-q-m-glasspack-evo-cam-yuzey-temizlik-ve-silme-mikrofiber-bezi-seti-2-lu-paket-40x40-cm
Q2M-WP,8809432671053,GYEON QM Wash Pad Çift Yüzlü Araç Yıkama Eldiveni - Washpad Mikrofiber Eldiven,GYEON,900,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-WP_0.jpg,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri ve Süngerleri,Araç boya yüzeyleri,microfiber,wash_mitt,https://mtskimya.com/aksesuar/mikrofiber-urunler/yikama-eldivenleri-ve-sungerleri/prd-gyeon-q-m-wash-pad-cift-yuzlu-arac-yikama-eldiveni
3215ZB,,KLIN Çok Amaçlı Lazer Kesim Çift Taraflı Cila Bezi 320 GSM - 2'li Paket - 40x40 cm,KLIN,390,,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Dış paneller, cila/wax uygulanan yüzeyler",microfiber,buffing_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-klin-plush-lazer-pelus-pasta-cila-bezi-500-gsm-2-li-paket-40x40-cm
3217HS-5W,8683492660659,KLIN Zero Finish HD Mikrofiber Lazer Kesim Çok Amaçlı Silme Bez 5'li Paket (Beyaz) - 40x40cm,KLIN,800,https://mgpolishing.com/wp-content/uploads/2025/08/3217HS-5W_1.webp,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Dış yüzeyler, iç aksam, ev eşyaları, elektronik ürünler",microfiber,multi_purpose_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-klin-zero-finish-hd-mikrofiber-lazer-kesim-cok-amacli-silme-bez-5-li-paket-beyaz-40x40cm
3218-1,8809512170780,KLIN Glass Shine HD Çift Taraflı Cam Silme Bezi - 30x40 cm,KLIN,370,https://mgpolishing.com/wp-content/uploads/2025/08/3218-1_1.webp,AKSESUAR,Mikrofiber Ürünler,Silme Bezleri,"Cam, ayna, parlak yüzeyler",microfiber,glass_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/silme-bezleri/prd-klin-glass-shine-hd-cift-tarafli-cam-silme-bezi-30x40-cm
Q2M-WD4060C,8809432676201,GYEON QM Waffle Dryer Petek Dokulu Cam Silme Bezi Ve Yüzey Kurulama Havlusu - 40x60 cm,GYEON,280,https://mgpolishing.com/wp-content/uploads/2025/11/Q2M-WD4060C_0.jpg,AKSESUAR,Mikrofiber Ürünler,Kurulama Havluları,"Cam, ayna, boyalı yüzey, plastik aksam, ekran",microfiber,glass_cloth,https://mtskimya.com/aksesuar/mikrofiber-urunler/kurulama-havlulari/prd-gyeon-q-m-waffle-dryer-baklava-desenli-cam-ve-yuzey-kurulama-havlusu-40x60-cm
3225A-BL,,KLIN Wash Pad Araç Yıkama Padi (Mavi) - 25x15 cm,KLIN,580,,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri ve Süngerleri,"Araç boya yüzeyleri, cam",microfiber,wash_mitt,
3227B,8809512170650,KLIN Softy Mitt Yumuşak Tüylü Araç Yıkama Eldiveni (Siyah) - 20x16 cm,KLIN,460,https://mgpolishing.com/wp-content/uploads/2025/08/3227B_1.webp,AKSESUAR,Mikrofiber Ürünler,Yıkama Eldivenleri ve Süngerleri,"Hassas boyalar, seramik kaplamalı yüzeyler, premium araçlar",microfiber,wash_mitt,https://mtskimya.com/aksesuar/mikrofiber-urunler/yikama-eldivenleri-ve-sungerleri/prd-klin-softy-mitt-yumusak-tuylu-arac-yikama-eldiveni-siyah-22x14-cm
